id,ballkid,captain,year,count,duration
1233,644,596,2023,1,1:00:00
1232,596,644,2023,1,1:00:00
1231,611,644,2023,1,1:00:00
1230,572,575,2023,2,4:27:25.307305
1229,532,575,2023,1,0:27:25.307305
1228,536,575,2023,2,2:27:25.307305
1227,548,575,2023,2,3:27:25.307305
1226,547,575,2023,2,2:27:25.307305
1225,537,575,2023,2,1:27:25.307305
1224,583,575,2023,2,1:04:27.431696
1223,553,575,2023,3,4:37:03.421679
1222,547,581,2023,2,2:26:19.982419
1221,532,581,2023,1,0:27:25.307305
1220,536,581,2023,2,1:24:39.180474
1219,548,581,2023,2,2:27:25.307305
1218,537,581,2023,1,0:27:25.307305
1217,583,581,2023,2,3:27:25.307305
1216,553,581,2023,1,0:27:25.307305
1215,606,593,2023,1,0:58:55.227415
1214,622,590,2023,3,4:58:41.886339
1213,572,591,2023,3,4:17:39.183728
1212,536,591,2023,2,3:00:00
1211,542,591,2023,2,2:08:17.982826
1210,515,590,2023,1,0:59:57.316954
1209,515,593,2023,2,2:29:14.246108
1208,548,591,2023,2,4:56:21.282800
1207,595,597,2023,1,1:55:55.341569
1206,597,595,2023,1,1:55:55.341569
1205,547,595,2023,2,2:24:50.925404
1204,629,595,2023,2,2:06:06.588615
1203,556,595,2023,2,1:55:55.341569
1202,520,595,2023,4,4:22:00.235897
1201,637,591,2023,2,4:28:10.241603
1200,516,595,2023,1,1:55:55.341569
1199,634,591,2023,2,6:00:00
1198,535,597,2023,1,1:00:00
1197,535,595,2023,1,1:00:00
1196,608,640,2023,1,3:53:00.964433
1195,605,595,2023,2,2:55:55.341569
1194,562,599,2023,1,1:00:00
1193,619,591,2023,1,1:00:00
1192,511,597,2023,1,1:49:51.886505
1191,511,595,2023,1,1:49:51.886505
1190,592,581,2023,3,4:27:25.307305
1189,581,592,2023,3,4:27:25.307305
1188,521,592,2023,3,5:18:16.822792
1187,550,599,2023,3,4:17:39.183728
1186,550,582,2023,5,9:20:32.275448
1185,626,582,2023,2,1:21:53.543827
1184,626,599,2023,2,1:21:53.543827
1183,612,599,2023,2,2:00:00
1182,560,591,2023,1,1:00:00
1181,583,644,2023,1,0:31:54.900466
1180,577,644,2023,1,1:53:00.964433
1179,628,644,2023,1,1:53:00.964433
1178,616,591,2023,2,4:56:56.114985
1177,581,575,2023,3,1:49:18.851132
1176,521,575,2023,2,1:27:25.307305
1175,514,597,2023,2,2:49:54.473045
1174,514,595,2023,1,1:49:54.473045
1173,537,597,2023,2,4:00:00
1172,537,595,2023,1,1:00:00
1171,611,595,2023,1,1:55:55.341569
1170,625,640,2023,1,1:53:00.964433
1169,630,640,2023,1,2:00:00
1168,596,591,2023,2,2:00:00
1167,616,596,2023,2,2:00:00
1166,572,596,2023,1,1:51:20.856193
1165,560,596,2023,1,1:51:20.856193
1164,536,596,2023,2,3:51:20.856193
1163,591,596,2023,2,2:00:00
1162,619,596,2023,1,1:51:20.856193
1161,634,596,2023,4,7:10:54.049392
1160,532,596,2023,1,1:51:20.856193
1159,548,596,2023,1,1:51:20.856193
1158,635,591,2023,2,3:00:00
1157,635,596,2023,2,2:51:20.856193
1156,635,597,2023,1,0:00:40.637872
1155,635,595,2023,1,0:00:40.637872
1154,577,594,2023,1,0:56:41.522071
1153,535,594,2023,1,0:56:41.522071
1152,635,594,2023,2,5:00:00
1151,551,594,2023,2,3:56:28.037272
1150,511,594,2023,1,3:00:00
1149,547,594,2023,1,3:00:00
1148,616,594,2023,1,0:56:41.522071
1147,560,639,2023,1,1:00:00
1146,536,639,2023,1,1:00:00
1145,635,639,2023,1,0:55:11.773544
1144,532,639,2023,2,8:00:00
1143,548,639,2023,1,4:00:00
1142,527,581,2023,1,1:00:00
1141,528,581,2023,3,2:00:01.474025
1140,558,581,2023,4,13:00:00
1139,559,581,2023,1,1:00:00
1138,620,575,2023,2,1:21:53.543827
1137,564,590,2023,1,1:00:00
1136,627,592,2023,1,1:00:00
1135,627,575,2023,2,3:00:00
1134,524,590,2023,2,3:00:00
1133,606,591,2023,1,2:00:00
1132,566,597,2023,2,2:51:25.145694
1131,566,595,2023,2,2:49:44.406306
1130,588,590,2023,2,1:29:37.670723
1129,518,594,2023,1,0:56:41.522071
1128,565,592,2023,4,10:00:00
1127,522,592,2023,1,3:00:00
1126,559,592,2023,1,4:00:00
1125,528,592,2023,1,4:00:00
1124,551,579,2023,1,0:56:28.037272
1123,583,579,2023,1,0:56:38.364728
1122,577,579,2023,1,1:00:00
1121,518,579,2023,1,4:00:00
1120,535,579,2023,1,4:00:00
1119,616,579,2023,1,4:00:00
1118,568,574,2023,1,3:00:00
1117,625,594,2023,1,0:56:41.522071
1116,537,594,2023,2,1:56:41.522071
1115,537,579,2023,1,4:00:00
1114,562,594,2023,2,3:56:41.522071
1113,562,579,2023,2,4:00:00
1112,544,574,2023,3,4:19:37.444706
1111,544,593,2023,2,4:55:40.584688
1110,513,574,2023,2,5:55:40.584688
1109,586,639,2023,2,2:00:00
1108,639,586,2023,2,2:00:00
1107,637,586,2023,2,2:00:00
1106,532,586,2023,2,2:00:00
1105,548,586,2023,2,2:00:00
1104,636,586,2023,1,0:35:40.681128
1103,618,586,2023,1,0:35:40.681128
1102,613,586,2023,1,0:35:40.681128
1101,630,586,2023,1,0:35:40.681128
1100,608,586,2023,1,0:35:40.681128
1099,529,586,2023,1,0:35:40.681128
1098,538,586,2023,1,0:35:40.681128
1097,523,586,2023,1,0:35:40.681128
1096,644,640,2023,1,3:53:00.964433
1095,640,644,2023,1,3:53:00.964433
1094,554,582,2023,3,7:00:00
1093,634,586,2023,5,3:18:38.064663
1092,634,639,2023,2,4:00:00
1091,525,582,2023,2,5:00:00
1090,589,582,2023,1,1:50:41.911833
1089,615,589,2023,2,5:50:41.911833
1088,632,589,2023,1,1:50:41.911833
1087,582,589,2023,1,1:50:41.911833
1086,563,589,2023,1,1:50:41.911833
1085,550,589,2023,1,1:50:41.911833
1084,554,589,2023,3,3:50:41.911833
1083,612,589,2023,1,1:50:41.911833
1082,612,582,2023,2,5:00:00
1081,552,574,2023,2,3:36:17.923574
1080,552,593,2023,1,0:36:17.923574
1079,575,592,2023,3,5:27:25.307305
1078,558,575,2023,1,4:00:00
1077,592,575,2023,3,5:27:25.307305
1076,617,575,2023,1,3:00:00
1075,559,575,2023,3,8:22:57.875609
1074,565,575,2023,4,7:09:38.114374
1073,527,575,2023,1,4:00:00
1072,522,575,2023,1,3:00:00
1071,528,575,2023,3,6:37:02.124391
1070,545,575,2023,1,2:00:00
1069,545,592,2023,1,2:00:00
1068,561,586,2023,2,2:00:00
1067,561,639,2023,2,3:00:00
1066,644,586,2023,1,0:11:54.227876
1065,636,644,2023,2,6:04:55.192309
1064,613,644,2023,1,5:04:55.192309
1063,630,644,2023,1,3:11:54.227876
1062,608,644,2023,2,6:04:55.192309
1061,586,644,2023,1,0:11:54.227876
1060,529,644,2023,1,2:11:54.227876
1059,538,644,2023,1,4:04:55.192309
1058,618,644,2023,2,6:02:49.494403
1057,572,586,2023,2,2:00:00
1056,572,639,2023,1,4:00:00
1055,581,599,2023,3,4:19:23.043070
1054,521,581,2023,4,6:27:25.307305
1053,620,581,2023,5,7:19:23.043070
1052,599,581,2023,3,4:19:23.043070
1051,515,581,2023,2,3:21:53.543827
1050,515,599,2023,2,3:21:53.543827
1049,605,587,2023,1,2:00:00
1048,520,587,2023,3,5:02:53.091720
1047,611,587,2023,1,2:00:00
1046,619,586,2023,2,2:00:00
1045,619,639,2023,1,4:00:00
1044,625,579,2023,1,4:00:00
1043,597,587,2023,4,6:02:53.091720
1042,611,597,2023,1,3:55:55.341569
1041,629,597,2023,1,3:55:55.341569
1040,587,597,2023,4,6:02:53.091720
1039,520,597,2023,4,10:58:48.433289
1038,516,597,2023,1,3:55:55.341569
1037,556,597,2023,4,10:58:48.433289
1036,606,590,2023,3,4:58:55.227415
1035,552,591,2023,4,5:41:21.260154
1034,627,599,2023,1,3:00:00
1033,627,581,2023,2,4:00:00
1032,624,581,2023,1,3:00:00
1031,624,599,2023,2,4:16:58.768705
1030,524,599,2023,2,4:00:00
1029,524,581,2023,2,6:00:00
1028,593,574,2023,4,11:31:17.562299
1027,584,593,2023,2,9:55:40.584688
1026,568,593,2023,1,3:00:00
1025,578,593,2023,1,4:55:06.714230
1024,534,593,2023,1,4:55:40.584688
1023,513,593,2023,2,6:55:40.584688
1022,574,593,2023,4,11:31:17.562299
1021,622,593,2023,1,4:54:22.471027
1020,583,594,2023,3,6:56:38.364728
1019,544,599,2023,3,3:07:39.187606
1018,544,581,2023,3,3:21:53.543827
1017,564,599,2023,1,3:00:00
1016,564,581,2023,1,3:00:00
1015,633,574,2023,1,1:00:00
1014,633,593,2023,1,1:00:00
1013,519,591,2023,1,3:00:00
1012,614,597,2023,1,2:00:00
1011,553,591,2023,3,13:00:00
1010,571,591,2023,1,3:00:00
1009,607,591,2023,1,3:00:00
1008,629,587,2023,1,2:00:00
1007,590,591,2023,1,3:00:00
1006,621,590,2023,2,7:00:00
1005,571,590,2023,2,6:00:00
1004,519,590,2023,2,4:00:00
1003,542,590,2023,1,2:00:00
1002,591,590,2023,1,3:00:00
1001,553,590,2023,4,7:48:38.735499
1000,628,590,2023,3,4:00:00
999,607,590,2023,2,5:45:45.643779
998,610,639,2023,1,1:00:00
997,615,582,2023,2,5:00:00
996,609,594,2023,1,3:00:00
995,514,594,2023,3,8:00:00
994,614,587,2023,1,2:00:00
993,516,587,2023,1,2:00:00
992,573,593,2023,4,8:00:42.167723
991,584,581,2023,1,1:01:06.646516
990,566,640,2023,1,0:27:07.449812
989,513,640,2023,1,0:27:07.449812
988,520,640,2023,1,0:27:07.449812
987,563,640,2023,1,0:27:07.449812
986,534,589,2023,3,5:33:58.261109
985,513,592,2023,1,0:27:07.449812
984,566,592,2023,1,0:27:07.449812
983,621,589,2023,1,1:00:00
982,621,591,2023,2,4:00:00
981,575,581,2023,4,2:50:25.497648
980,600,639,2023,1,1:43:20.479937
979,584,579,2023,1,1:01:06.646516
978,516,579,2023,1,3:01:06.646516
977,565,579,2023,1,3:01:06.646516
976,633,579,2023,1,3:01:06.646516
975,612,579,2023,1,3:01:06.646516
974,620,640,2023,1,0:27:07.449812
973,566,587,2023,2,1:15:22.388176
972,611,598,2023,3,1:28:46.696682
971,618,598,2023,2,1:57:18.243799
970,533,598,2023,1,1:00:00
969,521,598,2023,3,2:57:18.098554
968,523,640,2023,2,4:43:45.273222
967,617,640,2023,1,2:43:45.273222
966,578,640,2023,1,2:43:45.273222
965,623,574,2023,1,0:57:56.759278
964,623,582,2023,2,1:57:56.759278
963,548,598,2023,2,1:57:15.778199
962,606,582,2023,2,4:57:56.759278
961,558,582,2023,1,2:00:00
960,524,582,2023,1,2:57:56.759278
959,577,582,2023,1,2:57:56.759278
958,553,582,2023,3,9:00:49.850998
957,562,582,2023,4,7:57:56.759278
956,529,640,2023,2,3:16:37.823410
955,599,598,2023,2,1:57:11.915519
954,598,599,2023,2,1:57:11.915519
953,611,599,2023,2,0:57:10.250772
952,547,640,2023,1,2:16:37.823410
951,572,581,2023,3,8:28:31.953821
950,516,581,2023,1,3:01:06.646516
949,634,581,2023,2,3:58:36.145759
948,565,581,2023,3,10:01:06.646516
947,633,581,2023,1,3:01:06.646516
946,527,640,2023,1,2:43:45.273222
945,608,582,2023,1,2:57:56.759278
944,525,591,2023,1,3:00:00
943,557,591,2023,2,4:00:00
942,551,591,2023,3,8:21:53.543827
941,511,591,2023,1,3:00:00
940,518,591,2023,1,3:00:00
939,625,591,2023,2,4:00:00
938,630,591,2023,2,8:00:00
937,636,598,2023,2,1:57:13.769921
936,513,587,2023,1,3:00:00
935,620,587,2023,2,3:34:33.319152
934,580,587,2023,3,5:02:53.091720
933,514,587,2023,2,6:00:00
932,536,598,2023,3,3:57:18.243799
931,596,587,2023,3,8:00:00
930,513,596,2023,3,4:27:12.930475
929,587,596,2023,3,8:00:00
928,620,596,2023,1,2:00:00
927,583,598,2023,1,1:00:00
926,628,640,2023,2,4:36:46.237655
925,626,587,2023,2,7:00:00
924,626,596,2023,2,3:00:00
923,584,644,2023,1,2:00:00
922,637,644,2023,1,2:00:00
921,552,644,2023,4,9:03:24.827507
920,534,644,2023,2,3:00:00
919,560,644,2023,1,2:00:00
918,563,644,2023,1,2:00:00
917,610,644,2023,1,2:00:00
916,546,587,2023,2,4:00:00
915,546,596,2023,1,2:00:00
914,631,598,2023,1,1:00:00
913,622,598,2023,3,3:57:18.243799
912,627,582,2023,1,2:57:56.759278
911,614,582,2023,2,5:57:56.759278
910,632,582,2023,2,6:57:56.759278
909,636,599,2023,3,3:57:11.915519
908,521,599,2023,3,5:57:11.860247
907,583,599,2023,1,2:00:00
906,631,599,2023,1,2:00:00
905,621,644,2023,1,2:00:00
904,618,599,2023,3,3:55:06.217613
903,574,582,2023,3,7:19:50.303105
902,627,574,2023,1,2:57:56.759278
901,558,574,2023,3,5:00:00
900,524,574,2023,3,11:57:56.759278
899,577,574,2023,2,3:57:56.759278
898,553,574,2023,1,2:57:56.759278
897,562,574,2023,2,4:57:56.759278
896,582,574,2023,3,7:19:50.303105
895,632,574,2023,1,2:57:56.759278
894,614,574,2023,2,5:57:56.759278
893,615,594,2023,1,3:00:00
892,528,594,2023,2,4:00:00
891,629,594,2023,1,3:00:00
890,592,640,2023,1,2:43:45.273222
889,541,592,2023,2,5:00:00
888,527,592,2023,2,6:43:45.273222
887,529,592,2023,2,5:07:29.338897
886,640,592,2023,1,2:43:45.273222
885,628,592,2023,2,6:34:36.788709
884,617,592,2023,2,5:43:45.273222
883,578,592,2023,2,5:43:45.273222
882,523,592,2023,1,2:43:45.273222
881,547,592,2023,2,2:44:03.130715
880,533,599,2023,1,2:00:00
879,544,587,2023,2,6:00:00
878,544,596,2023,2,5:00:00
877,517,579,2023,1,2:00:00
876,556,596,2023,4,7:00:00
875,556,587,2023,6,14:02:53.091720
874,589,591,2023,2,3:33:58.261109
873,525,589,2023,2,4:50:41.911833
872,557,589,2023,2,4:50:41.911833
871,551,589,2023,2,7:00:00
870,625,589,2023,2,7:00:00
869,630,589,2023,1,3:00:00
868,613,589,2023,1,3:00:00
867,511,589,2023,1,3:00:00
866,591,589,2023,2,3:33:58.261109
865,518,589,2023,2,4:00:00
864,635,579,2023,1,3:01:06.646516
863,635,581,2023,1,3:01:06.646516
862,549,579,2023,1,3:01:06.646516
861,549,581,2023,1,3:01:06.646516
860,538,594,2023,1,3:00:00
859,611,594,2023,2,4:00:00
858,519,594,2023,1,3:00:00
857,588,594,2023,1,3:00:00
856,607,594,2023,1,3:00:00
855,548,599,2023,2,2:57:11.890215
854,605,594,2023,2,3:27:10.999455
853,622,599,2023,2,2:57:11.915519
852,512,594,2023,1,3:00:00
851,581,639,2023,1,3:10:48.832873
850,639,581,2023,1,3:10:48.832873
849,600,581,2023,1,1:43:20.365161
848,558,592,2023,2,6:22:42.029172
847,554,592,2023,4,11:22:42.029172
846,633,592,2023,1,4:00:00
845,582,592,2023,1,4:00:00
844,633,582,2023,1,4:00:00
843,592,582,2023,1,4:00:00
842,634,592,2023,3,6:19:31.056028
841,591,639,2023,1,3:10:48.887424
840,591,581,2023,3,4:32:42.376700
839,581,591,2023,3,4:32:42.376700
838,639,591,2023,1,3:10:48.887424
837,600,591,2023,1,1:43:20.419712
836,574,639,2023,1,3:10:48.999922
835,574,581,2023,7,12:34:45.692891
834,574,591,2023,4,5:32:42.431251
833,639,574,2023,1,3:10:48.999922
832,581,574,2023,7,12:34:45.692891
831,600,574,2023,1,1:43:20.479937
830,591,574,2023,4,5:32:42.431251
829,618,574,2023,1,1:05:49.498340
828,618,639,2023,1,1:05:49.461486
827,618,591,2023,1,1:05:49.348988
826,521,593,2023,2,5:00:00
825,563,593,2023,2,2:00:00
824,617,593,2023,1,4:00:00
823,519,592,2023,1,4:00:00
822,519,582,2023,1,4:00:00
821,626,592,2023,1,2:22:42.029172
820,579,592,2023,1,0:03:24.627333
819,626,579,2023,2,4:03:24.627333
818,634,579,2023,2,3:04:31.273849
817,592,579,2023,1,0:03:24.627333
816,554,579,2023,1,0:03:24.627333
815,534,591,2023,7,9:36:56.233861
814,534,574,2023,6,10:35:40.703564
813,534,639,2023,1,1:18:06.575049
812,534,581,2023,4,4:40:00.118876
811,635,592,2023,2,5:00:00
810,635,582,2023,1,4:00:00
809,553,579,2023,1,0:03:24.627333
808,553,592,2023,6,11:50:07.336477
807,636,592,2023,1,0:03:39.498962
806,575,599,2023,2,1:41:03.591647
805,536,599,2023,4,7:03:13.418452
804,605,599,2023,1,3:11:24.614105
803,527,599,2023,2,5:28:23.357386
802,572,599,2023,2,5:29:03.871194
801,620,599,2023,5,8:31:06.294863
800,635,599,2023,2,7:57:10.352754
799,629,599,2023,1,3:11:24.708975
798,575,644,2023,2,3:19:09.976453
797,536,644,2023,2,4:06:01.431566
796,605,644,2023,1,3:11:24.614105
795,527,644,2023,1,3:11:24.588681
794,572,644,2023,2,5:29:03.821336
793,629,644,2023,1,3:11:24.637608
792,635,644,2023,4,12:57:10.281387
791,620,644,2023,2,4:09:12.679669
790,622,574,2023,2,8:05:11.444402
789,622,639,2023,3,5:10:48.973375
788,622,581,2023,1,3:10:48.832873
787,622,591,2023,1,3:10:48.887424
786,520,599,2023,4,5:49:05.338832
785,520,644,2023,3,3:32:06.570127
784,520,579,2023,1,0:03:24.627333
783,520,592,2023,2,2:49:49.478984
782,613,579,2023,1,0:03:24.627333
781,613,592,2023,1,2:22:42.029172
780,594,579,2023,2,1:00:06.149404
779,594,592,2023,2,4:19:18.393635
778,579,594,2023,2,1:00:06.149404
777,636,594,2023,2,3:03:39.498962
776,558,594,2023,1,0:19:18.393635
775,613,594,2023,2,3:19:18.393635
774,626,594,2023,2,1:15:59.915706
773,634,594,2023,2,1:46:29.393090
772,592,594,2023,2,4:19:18.393635
771,520,594,2023,3,5:36:57.577363
770,553,594,2023,2,4:19:18.393635
769,554,594,2023,1,0:19:18.393635
768,586,594,2023,1,0:19:18.393635
767,586,592,2023,1,2:22:42.029172
766,579,574,2023,1,0:25:41.832608
765,579,639,2023,1,0:25:41.832608
764,579,591,2023,1,0:25:41.832608
763,579,581,2023,2,3:26:48.479124
762,618,579,2023,1,0:14:17.863403
761,574,579,2023,1,0:25:41.832608
760,639,579,2023,1,0:25:41.832608
759,591,579,2023,1,0:25:41.832608
758,581,579,2023,2,3:26:48.479124
757,608,579,2023,1,0:14:26.039289
756,608,574,2023,2,4:03:54.194310
755,608,639,2023,1,1:05:57.435032
754,608,591,2023,1,1:05:57.435032
753,608,581,2023,2,2:03:26.934275
752,636,574,2023,3,2:59:07.397813
751,636,639,2023,1,0:25:21.590108
750,636,591,2023,2,1:25:21.590108
749,628,579,2023,1,0:10:23.759270
748,594,593,2023,1,4:00:00
747,618,594,2023,1,2:03:23.635537
746,602,594,2023,1,2:00:52.180265
745,593,594,2023,1,4:00:00
744,563,594,2023,1,1:00:00
743,617,594,2023,2,6:00:00
742,521,594,2023,1,4:00:00
741,573,594,2023,1,3:00:00
740,578,594,2023,2,8:01:44.487612
739,515,594,2023,1,2:01:29.191908
738,580,594,2023,2,6:00:41.875439
737,557,579,2023,1,1:53:35.569231
736,636,579,2023,3,2:22:21.786672
735,603,579,2023,1,1:53:35.569231
734,534,579,2023,2,2:18:24.015956
733,575,579,2023,2,2:53:21.307671
732,615,579,2023,1,1:53:35.569231
731,628,639,2023,2,3:03:59.328501
730,628,581,2023,1,2:03:59.328501
729,628,574,2023,3,5:01:49.551356
728,628,591,2023,2,4:03:59.328501
727,600,579,2023,2,1:53:10.300320
726,533,581,2023,1,1:13:21.899078
725,533,639,2023,1,1:13:21.899078
724,533,574,2023,1,1:13:21.899078
723,533,591,2023,1,1:13:21.899078
722,517,639,2023,1,1:13:15.085631
721,517,581,2023,2,3:13:15.085631
720,517,574,2023,1,1:13:15.085631
719,632,579,2023,1,1:39:58.237140
718,511,579,2023,1,0:29:41.173574
717,578,599,2023,1,4:00:00
716,644,599,2023,7,20:14:49.465115
715,578,644,2023,2,8:00:00
714,599,644,2023,7,20:14:49.465115
713,546,597,2023,1,3:43:33.784954
712,544,597,2023,2,4:43:33.784954
711,607,597,2023,2,6:43:33.784954
710,609,597,2023,1,3:43:33.784954
709,524,597,2023,5,10:15:37.167391
708,534,597,2023,1,3:43:33.784954
707,605,597,2023,3,7:42:01.518960
706,628,597,2023,1,3:43:33.784954
705,575,597,2023,2,3:53:11.899328
704,571,596,2023,1,3:00:00
703,520,596,2023,2,6:00:00
702,553,596,2023,2,4:00:00
701,580,596,2023,3,11:00:00
700,566,594,2023,2,4:00:00
699,566,593,2023,1,2:00:00
698,533,592,2023,1,4:00:00
697,533,582,2023,1,4:00:00
696,514,596,2023,3,8:00:00
695,565,640,2023,1,3:29:29.040360
694,542,596,2023,1,3:00:00
693,523,644,2023,2,6:11:54.227876
692,523,599,2023,1,3:00:00
691,558,579,2023,2,1:52:47.237900
690,637,596,2023,2,4:51:20.856193
689,557,644,2023,2,10:00:00
688,557,599,2023,3,6:00:00
687,614,644,2023,1,3:00:00
686,614,599,2023,1,3:00:00
685,632,644,2023,2,4:04:54.148749
684,632,599,2023,3,5:04:54.148749
683,625,644,2023,2,5:53:00.964433
682,625,599,2023,1,4:00:00
681,623,594,2023,4,7:29:05.462648
680,623,593,2023,2,4:00:00
679,608,594,2023,3,6:03:23.635537
678,608,593,2023,2,4:00:00
677,631,596,2023,1,2:00:00
676,629,591,2023,2,6:00:00
675,554,591,2023,2,7:00:00
674,513,591,2023,3,7:00:00
673,532,591,2023,3,6:56:56.114985
672,606,640,2023,1,4:00:00
671,550,591,2023,2,6:17:39.183728
670,621,592,2023,3,6:00:00
669,621,582,2023,1,4:00:00
668,522,590,2023,1,3:00:00
667,627,590,2023,1,3:00:00
666,583,590,2023,2,5:00:00
665,615,590,2023,2,5:12:12.162374
664,516,590,2023,1,3:00:00
663,556,590,2023,3,5:02:53.091720
662,568,590,2023,2,4:00:00
661,626,590,2023,2,5:00:00
660,552,590,2023,5,9:09:27.720205
659,588,579,2023,1,4:00:00
658,610,579,2023,1,3:43:18.526559
657,622,579,2023,2,4:25:41.832608
656,525,579,2023,1,4:00:00
655,527,579,2023,1,4:00:00
654,572,579,2023,2,7:01:06.646516
653,624,579,2023,1,4:00:00
652,545,579,2023,1,3:00:00
651,584,591,2023,2,8:24:36.305961
650,563,592,2023,2,3:27:07.449812
649,563,582,2023,2,7:00:00
648,517,591,2023,2,5:13:15.085631
647,518,581,2023,1,3:10:10.787186
646,612,581,2023,2,6:11:17.433702
645,618,581,2023,3,5:13:29.580866
644,630,581,2023,1,3:10:10.787186
643,561,581,2023,1,3:00:00
642,551,581,2023,2,3:32:04.331013
641,574,640,2023,1,4:00:00
640,565,574,2023,1,3:29:29.040360
639,606,574,2023,3,7:56:51.986693
638,640,574,2023,1,4:00:00
637,620,592,2023,4,8:27:07.449812
636,620,582,2023,3,5:21:53.543827
635,511,592,2023,1,4:00:00
634,511,582,2023,1,4:00:00
633,639,596,2023,2,3:51:20.856193
632,580,639,2023,1,3:00:00
631,637,639,2023,3,11:00:00
630,631,639,2023,1,2:00:00
629,596,639,2023,2,3:51:20.856193
628,571,639,2023,1,3:00:00
627,553,639,2023,1,3:00:00
626,520,639,2023,2,7:00:00
625,542,639,2023,1,3:00:00
624,514,639,2023,1,3:00:00
623,586,579,2023,2,3:47:23.889155
622,549,594,2023,2,5:17:39.183728
621,549,593,2023,2,5:00:00
620,636,581,2023,3,5:35:32.377294
619,564,640,2023,1,4:00:00
618,564,574,2023,1,4:00:00
617,541,640,2023,2,3:00:00
616,541,574,2023,1,2:00:00
615,515,640,2023,1,4:00:00
614,515,574,2023,4,10:17:34.128515
613,536,640,2023,1,4:00:00
612,536,574,2023,1,4:00:00
611,512,640,2023,1,3:29:24.271826
610,512,574,2023,1,3:29:24.271826
609,634,640,2023,1,4:00:00
608,634,574,2023,2,5:00:00
607,613,591,2023,2,7:00:00
606,611,581,2023,1,3:10:10.787186
